rodada 1
eleicao;Fiscal;Rio Grande;RG2
eleicao;Fiscal;Pelotas;EmpAgr
eleicao;Prefeito;Rio Grande;EmpSem
eleicao;Vereador;Rio Grande;EmpMaq
eleicao;Prefeito;Pelotas;EmpFer
eleicao;Vereador;Pelotas;Pel1
venda/aluguel;EmpSem;RG1;1;Hortalica;normal
venda/aluguel;EmpFer;RG1;1;Comum;baixo
venda/aluguel;EmpMaq;RG1;1;Semeadora;baixo
venda/aluguel;EmpMaq;RG1;1;Pulverizador;baixo
venda/aluguel;EmpSem;RG1;2;Hortalica;baixo
venda/aluguel;EmpFer;RG1;2;Comum;baixo
venda/aluguel;EmpMaq;RG1;2;Semeadora;baixo
venda/aluguel;EmpSem;RG1;3;Hortalica;baixo
venda/aluguel;EmpFer;RG1;3;Comum;baixo
venda/aluguel;EmpMaq;RG1;3;Semeadora;baixo
venda/aluguel;EmpSem;RG1;4;Arroz;normal
venda/aluguel;EmpFer;RG1;4;Premium;normal
venda/aluguel;EmpMaq;RG1;4;Colheitadeira;normal
venda/aluguel;EmpSem;RG1;5;Arroz;normal
venda/aluguel;EmpFer;RG1;5;Premium;normal
venda/aluguel;EmpMaq;RG1;5;Colheitadeira;normal
venda/aluguel;EmpSem;RG1;6;Arroz;normal
venda/aluguel;EmpFer;RG1;6;Premium;normal
venda/aluguel;EmpMaq;RG1;6;Colheitadeira;normal
venda/aluguel;EmpSem;Pel1;1;Arroz;normal
venda/aluguel;EmpFer;Pel1;1;Premium;normal
venda/aluguel;EmpMaq;Pel1;1;Colheitadeira;normal
venda/aluguel;EmpSem;Pel1;2;Soja;normal
venda/aluguel;EmpFer;Pel1;2;Super premium;normal
venda/aluguel;EmpMaq;Pel1;2;Drone;normal
venda/aluguel;EmpSem;Pel1;3;Soja;normal
venda/aluguel;EmpFer;Pel1;3;Super premium;normal
venda/aluguel;EmpMaq;Pel1;3;Drone;normal
venda/aluguel;EmpAgr;Pel1;4;Comum;alto
venda/aluguel;EmpAgr;Pel1;5;Comum;normal
venda/aluguel;EmpAgr;Pel1;6;Comum;baixo
venda/aluguel;EmpAgr;RG2;1;Comum;alto
venda/aluguel;EmpAgr;RG2;2;Premium;normal
venda/aluguel;EmpAgr;RG2;3;Premium;normal
venda/aluguel;EmpAgr;RG2;4;Premium;baixo
venda/aluguel;EmpAgr;RG2;5;Premium;normal
venda/aluguel;EmpAgr;RG2;6;Super premium;normal
venda/aluguel;EmpAgr;Pel2;1;Super premium;baixo
imposto;prefeito EmpSem;EmpSem;48.0
imposto;prefeito EmpFer;EmpFer;148.5
imposto;prefeito EmpSem;EmpMaq;267.0
imposto;prefeito EmpFer;EmpAgr;52.5
imposto;prefeito EmpSem;RG1;216.0
imposto;prefeito EmpFer;Pel1;294.0
imposto;prefeito EmpSem;RG2;10.0
imposto;prefeito EmpFer;Pel2;10.0
imposto;prefeito EmpSem;RG3;10.0
imposto;prefeito EmpFer;Pel3;10.0
EmpSem;0.16999999999999998;212.0
EmpFer;0.51;446.5
EmpMaq;0.91;723.0
EmpAgr;0.18;222.5
RG1;0.14166666666666666;119.0
